device,datetime,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa)
Aranet4 272D2,2024-07-18 14:23:35,534.0,24.2,25.0,877.8
Aranet4 272D2,2024-07-18 14:28:35,513.0,24.2,25.0,877.8
Aranet4 272D2,2024-07-18 14:33:35,506.0,24.3,26.0,877.7
Aranet4 272D2,2024-07-18 14:38:35,477.0,24.2,26.0,877.7
Aranet4 272D2,2024-07-18 14:43:35,404.0,24.2,26.0,877.8
Aranet4 272D2,2024-07-18 14:48:35,411.0,24.3,26.0,877.8
Aranet4 272D2,2024-07-18 14:53:35,406.0,24.3,27.0,877.8
Aranet4 272D2,2024-07-18 14:58:35,402.0,24.3,27.0,877.8
Aranet4 272D2,2024-07-18 15:03:35,397.0,24.3,27.0,877.8
Aranet4 272D2,2024-07-18 15:08:35,412.0,24.4,27.0,877.6
Aranet4 272D2,2024-07-18 15:13:35,418.0,24.5,27.0,877.5
Aranet4 272D2,2024-07-18 15:18:35,422.0,24.6,27.0,877.7
Aranet4 272D2,2024-07-18 15:23:35,402.0,24.6,26.0,877.7
Aranet4 272D2,2024-07-18 15:28:35,377.0,24.6,26.0,877.7
Aranet4 272D2,2024-07-18 15:33:35,380.0,24.6,26.0,877.7
Aranet4 272D2,2024-07-18 15:38:35,398.0,24.6,26.0,877.8
Aranet4 272D2,2024-07-18 15:43:35,393.0,24.6,26.0,877.8
Aranet4 272D2,2024-07-18 15:48:35,383.0,24.5,26.0,877.6
Aranet4 272D2,2024-07-18 15:53:35,355.0,24.4,26.0,877.7
Aranet4 272D2,2024-07-18 15:58:35,371.0,24.4,26.0,877.7
Aranet4 272D2,2024-07-18 16:03:35,379.0,24.4,26.0,877.6
Aranet4 272D2,2024-07-18 16:08:35,374.0,24.4,26.0,877.5
Aranet4 272D2,2024-07-18 16:13:35,399.0,24.4,26.0,877.7
Aranet4 272D2,2024-07-18 16:18:35,381.0,24.3,26.0,877.6
Aranet4 272D2,2024-07-18 16:23:35,375.0,24.4,25.0,877.6
Aranet4 272D2,2024-07-18 16:28:35,372.0,24.3,25.0,877.7
Aranet4 272D2,2024-07-18 16:33:35,361.0,24.3,25.0,877.6
Aranet4 272D2,2024-07-18 16:38:35,359.0,24.3,25.0,877.7
Aranet4 272D2,2024-07-18 16:43:35,383.0,24.3,25.0,877.7
Aranet4 272D2,2024-07-18 16:48:35,371.0,24.2,25.0,877.7
Aranet4 272D2,2024-07-18 16:53:35,382.0,24.2,25.0,877.6
Aranet4 272D2,2024-07-18 16:58:35,367.0,24.2,24.0,877.6
Aranet4 272D2,2024-07-18 17:03:35,383.0,24.2,24.0,877.8
Aranet4 272D2,2024-07-18 17:08:35,378.0,24.1,24.0,877.8
Aranet4 272D2,2024-07-18 17:13:35,376.0,24.1,24.0,877.8
Aranet4 272D2,2024-07-18 17:18:35,376.0,24.1,24.0,877.7
Aranet4 272D2,2024-07-18 17:23:35,371.0,24.1,24.0,877.8
Aranet4 272D2,2024-07-18 17:28:35,367.0,24.0,24.0,877.7
Aranet4 272D2,2024-07-18 17:33:35,385.0,24.0,24.0,877.8
Aranet4 272D2,2024-07-18 17:38:35,383.0,24.0,24.0,877.8
Aranet4 272D2,2024-07-18 17:43:35,388.0,24.0,24.0,877.8
Aranet4 272D2,2024-07-18 17:48:35,388.0,23.9,24.0,877.9
Aranet4 272D2,2024-07-18 17:53:35,399.0,23.9,24.0,877.9
Aranet4 272D2,2024-07-18 17:58:35,388.0,23.9,24.0,877.9
Aranet4 272D2,2024-07-19 06:03:35,393.0,20.9,35.0,878.3
Aranet4 272D2,2024-07-19 06:08:35,407.0,20.9,35.0,878.2
Aranet4 272D2,2024-07-19 06:13:35,411.0,20.9,34.0,878.4
Aranet4 272D2,2024-07-19 06:18:35,405.0,20.8,34.0,878.3
Aranet4 272D2,2024-07-19 06:23:35,407.0,20.7,35.0,878.3
Aranet4 272D2,2024-07-19 06:28:35,409.0,20.7,34.0,878.4
Aranet4 272D2,2024-07-19 06:33:35,404.0,20.7,34.0,878.4
Aranet4 272D2,2024-07-19 06:38:35,415.0,20.6,34.0,878.6
Aranet4 272D2,2024-07-19 06:43:35,421.0,20.6,34.0,878.5
Aranet4 272D2,2024-07-19 06:48:35,428.0,20.6,35.0,878.6
Aranet4 272D2,2024-07-19 06:53:35,432.0,20.7,35.0,878.6
Aranet4 272D2,2024-07-19 06:58:35,442.0,20.7,35.0,878.6
Aranet4 272D2,2024-07-19 07:03:35,456.0,20.7,35.0,878.8
Aranet4 272D2,2024-07-19 07:08:35,476.0,20.8,35.0,878.8
Aranet4 272D2,2024-07-19 07:13:35,470.0,20.8,35.0,878.9
Aranet4 272D2,2024-07-19 07:18:35,464.0,20.8,35.0,879.0
Aranet4 272D2,2024-07-19 07:23:35,454.0,20.8,35.0,879.0
Aranet4 272D2,2024-07-19 07:28:35,448.0,20.7,35.0,879.0
Aranet4 272D2,2024-07-19 07:33:35,442.0,20.7,35.0,879.1
Aranet4 272D2,2024-07-19 07:38:35,415.0,20.8,36.0,879.1
Aranet4 272D2,2024-07-19 07:43:35,433.0,20.8,36.0,879.2
Aranet4 272D2,2024-07-19 07:48:35,423.0,20.9,36.0,879.2
Aranet4 272D2,2024-07-19 07:53:35,429.0,20.9,36.0,879.3
Aranet4 272D2,2024-07-19 07:58:35,437.0,21.0,36.0,879.4
Aranet4 272D2,2024-07-19 08:03:35,389.0,20.9,37.0,879.4
Aranet4 272D2,2024-07-19 08:08:35,417.0,20.9,37.0,879.3
Aranet4 272D2,2024-07-19 08:13:35,443.0,20.9,37.0,879.4
Aranet4 272D2,2024-07-19 08:18:35,403.0,20.9,37.0,879.5
Aranet4 272D2,2024-07-19 08:23:35,418.0,20.9,37.0,879.6
Aranet4 272D2,2024-07-19 08:28:35,448.0,21.0,37.0,879.5
Aranet4 272D2,2024-07-19 08:33:35,444.0,21.0,37.0,879.5
Aranet4 272D2,2024-07-19 08:38:35,435.0,21.1,37.0,879.6
Aranet4 272D2,2024-07-19 08:43:35,459.0,21.1,37.0,879.7
Aranet4 272D2,2024-07-19 08:48:35,539.0,21.3,38.0,879.8
Aranet4 272D2,2024-07-19 08:53:35,519.0,21.3,37.0,879.9
Aranet4 272D2,2024-07-19 08:58:35,547.0,21.4,37.0,879.9
Aranet4 272D2,2024-07-19 09:03:35,617.0,21.5,37.0,879.9
Aranet4 272D2,2024-07-19 09:08:35,594.0,21.6,37.0,879.9
Aranet4 272D2,2024-07-19 09:13:35,540.0,21.6,37.0,879.9
Aranet4 272D2,2024-07-19 09:18:35,615.0,21.7,38.0,880.0
Aranet4 272D2,2024-07-19 09:23:35,652.0,21.8,38.0,880.1
Aranet4 272D2,2024-07-19 09:28:35,652.0,21.9,38.0,880.1
Aranet4 272D2,2024-07-19 09:33:35,613.0,22.0,38.0,880.2
Aranet4 272D2,2024-07-19 09:38:35,647.0,22.0,38.0,880.1
Aranet4 272D2,2024-07-19 09:43:35,632.0,22.0,39.0,880.1
Aranet4 272D2,2024-07-19 09:48:35,676.0,22.1,39.0,880.0
Aranet4 272D2,2024-07-19 09:53:35,665.0,22.2,39.0,880.2
Aranet4 272D2,2024-07-19 09:58:35,643.0,22.2,40.0,880.0
Aranet4 272D2,2024-07-19 10:03:35,695.0,22.3,40.0,880.1
Aranet4 272D2,2024-07-19 10:08:35,601.0,22.3,40.0,880.1
Aranet4 272D2,2024-07-19 10:13:35,568.0,22.2,40.0,880.1
Aranet4 272D2,2024-07-19 10:18:35,553.0,22.3,40.0,880.0
Aranet4 272D2,2024-07-19 10:23:35,533.0,22.3,39.0,880.0
Aranet4 272D2,2024-07-19 10:28:35,501.0,22.3,39.0,879.9
Aranet4 272D2,2024-07-19 10:33:35,492.0,22.3,38.0,879.9
Aranet4 272D2,2024-07-19 10:38:35,508.0,22.3,38.0,879.9
Aranet4 272D2,2024-07-19 10:43:35,589.0,22.4,38.0,879.8
Aranet4 272D2,2024-07-19 10:48:35,585.0,22.5,38.0,879.8
Aranet4 272D2,2024-07-19 10:53:35,522.0,22.5,38.0,879.8
Aranet4 272D2,2024-07-19 10:58:35,687.0,22.6,39.0,879.6
Aranet4 272D2,2024-07-19 11:03:35,524.0,22.7,38.0,879.6
Aranet4 272D2,2024-07-19 11:08:35,602.0,22.8,38.0,879.4
Aranet4 272D2,2024-07-19 11:13:35,559.0,22.7,38.0,879.5
Aranet4 272D2,2024-07-19 11:18:35,637.0,22.8,38.0,879.3
Aranet4 272D2,2024-07-19 11:23:35,603.0,22.8,38.0,879.4
Aranet4 272D2,2024-07-19 11:28:35,643.0,22.9,37.0,879.2
Aranet4 272D2,2024-07-19 11:33:35,699.0,22.9,38.0,879.2
Aranet4 272D2,2024-07-19 11:38:35,541.0,23.0,37.0,879.1
Aranet4 272D2,2024-07-19 11:43:35,614.0,23.0,37.0,878.9
Aranet4 272D2,2024-07-19 11:48:35,675.0,23.1,37.0,878.9
Aranet4 272D2,2024-07-19 11:53:35,668.0,23.2,37.0,878.8
Aranet4 272D2,2024-07-19 11:58:35,751.0,23.2,37.0,878.7
Aranet4 272D2,2024-07-19 12:03:35,671.0,23.3,37.0,878.6
Aranet4 272D2,2024-07-19 12:08:35,490.0,23.3,35.0,878.7
Aranet4 272D2,2024-07-19 12:13:35,434.0,23.2,33.0,878.5
Aranet4 272D2,2024-07-19 12:18:35,446.0,23.2,32.0,878.5
Aranet4 272D2,2024-07-19 12:23:35,446.0,23.2,32.0,878.3
Aranet4 272D2,2024-07-19 12:28:35,434.0,23.2,32.0,878.2
Aranet4 272D2,2024-07-19 12:33:35,472.0,23.2,32.0,878.1
Aranet4 272D2,2024-07-19 12:38:35,456.0,23.3,31.0,878.0
Aranet4 272D2,2024-07-19 12:43:35,425.0,23.3,29.0,877.9
Aranet4 272D2,2024-07-19 12:48:35,416.0,23.3,30.0,877.7
Aranet4 272D2,2024-07-19 12:53:35,485.0,23.4,30.0,877.7
Aranet4 272D2,2024-07-19 12:58:35,526.0,23.5,30.0,877.5
Aranet4 272D2,2024-07-19 13:03:35,551.0,23.5,31.0,877.5
Aranet4 272D2,2024-07-19 13:08:35,566.0,23.6,30.0,877.4
Aranet4 272D2,2024-07-19 13:13:35,429.0,23.6,29.0,877.4
Aranet4 272D2,2024-07-19 13:18:35,490.0,23.6,30.0,877.2
Aranet4 272D2,2024-07-19 13:23:35,498.0,23.7,30.0,877.1
Aranet4 272D2,2024-07-19 13:28:35,522.0,23.7,30.0,877.0
Aranet4 272D2,2024-07-19 13:33:35,516.0,23.8,30.0,877.0
Aranet4 272D2,2024-07-19 13:38:35,443.0,23.8,28.0,876.9
Aranet4 272D2,2024-07-19 13:43:35,410.0,23.9,27.0,876.9
Aranet4 272D2,2024-07-19 13:48:35,528.0,23.9,29.0,876.8
Aranet4 272D2,2024-07-19 13:53:35,411.0,23.9,27.0,876.6
Aranet4 272D2,2024-07-19 13:58:35,491.0,24.0,28.0,876.7
Aranet4 272D2,2024-07-19 14:03:35,514.0,24.0,29.0,876.6
Aranet4 272D2,2024-07-19 14:08:35,533.0,24.1,28.0,876.5
Aranet4 272D2,2024-07-19 14:13:35,429.0,24.1,27.0,876.3
Aranet4 272D2,2024-07-19 14:18:35,408.0,24.2,26.0,876.4
Aranet4 272D2,2024-07-19 14:23:35,395.0,24.2,27.0,876.2
Aranet4 272D2,2024-07-19 14:28:35,414.0,24.2,27.0,876.2
Aranet4 272D2,2024-07-19 14:33:35,456.0,24.2,28.0,876.1
Aranet4 272D2,2024-07-19 14:38:35,459.0,24.3,28.0,876.0
Aranet4 272D2,2024-07-19 14:43:35,413.0,24.2,27.0,876.0
Aranet4 272D2,2024-07-19 14:48:35,394.0,24.2,27.0,876.0
Aranet4 272D2,2024-07-19 14:53:35,467.0,24.3,28.0,875.9
Aranet4 272D2,2024-07-19 14:58:35,498.0,24.3,28.0,876.0
Aranet4 272D2,2024-07-19 15:03:35,404.0,24.3,28.0,875.9
Aranet4 272D2,2024-07-19 15:08:35,472.0,24.4,28.0,875.9
Aranet4 272D2,2024-07-19 15:13:35,428.0,24.3,28.0,875.9
Aranet4 272D2,2024-07-19 15:18:35,436.0,24.4,28.0,875.8
Aranet4 272D2,2024-07-19 15:23:35,469.0,24.4,29.0,875.9
Aranet4 272D2,2024-07-19 15:28:35,482.0,24.4,29.0,875.8
Aranet4 272D2,2024-07-19 15:33:35,515.0,24.4,29.0,875.8
Aranet4 272D2,2024-07-19 15:38:35,452.0,24.4,29.0,875.8
Aranet4 272D2,2024-07-19 15:41:17,457.0,24.5,29.0,875.9
Aranet4 272D2,2024-07-19 15:46:17,453.0,24.5,29.0,875.9
Aranet4 272D2,2024-07-19 15:51:17,480.0,24.5,29.0,875.9
Aranet4 272D2,2024-07-19 15:56:17,441.0,24.6,29.0,875.8
Aranet4 272D2,2024-07-19 16:01:17,438.0,24.5,29.0,876.0
Aranet4 272D2,2024-07-19 16:06:17,448.0,24.5,29.0,875.9
Aranet4 272D2,2024-07-19 16:11:17,447.0,24.5,29.0,876.0
Aranet4 272D2,2024-07-19 16:16:17,446.0,24.5,29.0,876.0
Aranet4 272D2,2024-07-19 16:21:17,453.0,24.5,29.0,876.0
Aranet4 272D2,2024-07-19 16:26:17,432.0,24.5,29.0,876.2
Aranet4 272D2,2024-07-19 16:31:17,399.0,24.5,28.0,876.1
Aranet4 272D2,2024-07-19 16:36:17,425.0,24.6,28.0,876.2
Aranet4 272D2,2024-07-19 16:41:17,426.0,24.5,29.0,876.1
Aranet4 272D2,2024-07-19 16:46:17,440.0,24.5,29.0,876.1
Aranet4 272D2,2024-07-19 16:51:17,440.0,24.5,29.0,876.2
Aranet4 272D2,2024-07-19 16:56:17,414.0,24.5,28.0,876.3
Aranet4 272D2,2024-07-19 17:01:17,399.0,24.5,29.0,876.3
Aranet4 272D2,2024-07-19 17:06:17,413.0,24.4,29.0,876.3
Aranet4 272D2,2024-07-19 17:11:17,433.0,24.4,29.0,876.4
Aranet4 272D2,2024-07-19 17:16:17,436.0,24.4,29.0,876.4
Aranet4 272D2,2024-07-19 17:21:17,438.0,24.3,29.0,876.5
Aranet4 272D2,2024-07-19 17:26:17,424.0,24.3,29.0,876.5
Aranet4 272D2,2024-07-19 17:31:17,381.0,24.2,29.0,876.5
Aranet4 272D2,2024-07-19 17:36:17,406.0,24.2,29.0,876.6
Aranet4 272D2,2024-07-19 17:41:17,386.0,24.1,29.0,876.6
Aranet4 272D2,2024-07-19 17:46:17,407.0,24.1,28.0,876.6
Aranet4 272D2,2024-07-19 17:51:17,400.0,24.1,28.0,876.7
Aranet4 272D2,2024-07-19 17:56:17,393.0,24.0,29.0,876.7
Aranet4 272D2,2024-07-20 06:01:17,460.0,21.4,35.0,877.2
Aranet4 272D2,2024-07-20 06:06:17,448.0,21.5,35.0,877.2
Aranet4 272D2,2024-07-20 06:11:17,470.0,21.5,35.0,877.2
Aranet4 272D2,2024-07-20 06:16:17,476.0,21.5,35.0,877.2
Aranet4 272D2,2024-07-20 06:21:17,469.0,21.5,35.0,877.3
Aranet4 272D2,2024-07-20 06:26:17,478.0,21.5,35.0,877.3
Aranet4 272D2,2024-07-20 06:31:17,494.0,21.5,35.0,877.3
Aranet4 272D2,2024-07-20 06:36:17,520.0,21.5,35.0,877.4
Aranet4 272D2,2024-07-20 06:41:17,460.0,21.4,35.0,877.3
Aranet4 272D2,2024-07-20 06:46:17,483.0,21.3,35.0,877.4
Aranet4 272D2,2024-07-20 06:51:17,500.0,21.3,35.0,877.6
Aranet4 272D2,2024-07-20 06:56:17,494.0,21.3,36.0,877.6
Aranet4 272D2,2024-07-20 07:01:17,517.0,21.3,36.0,877.6
Aranet4 272D2,2024-07-20 07:06:17,531.0,21.3,36.0,877.7
Aranet4 272D2,2024-07-20 07:11:17,548.0,21.4,36.0,877.8
Aranet4 272D2,2024-07-20 07:16:17,559.0,21.4,36.0,878.0
Aranet4 272D2,2024-07-20 07:21:17,551.0,21.4,36.0,878.0
Aranet4 272D2,2024-07-20 07:26:17,566.0,21.4,36.0,878.1
Aranet4 272D2,2024-07-20 07:31:17,592.0,21.4,36.0,878.1
Aranet4 272D2,2024-07-20 07:36:17,615.0,21.4,36.0,878.2
Aranet4 272D2,2024-07-20 07:41:17,592.0,21.4,36.0,878.3
Aranet4 272D2,2024-07-20 07:46:17,570.0,21.5,36.0,878.4
Aranet4 272D2,2024-07-20 07:51:17,580.0,21.5,36.0,878.4
Aranet4 272D2,2024-07-20 07:56:17,581.0,21.5,36.0,878.4
Aranet4 272D2,2024-07-20 08:01:17,590.0,21.6,36.0,878.5
Aranet4 272D2,2024-07-20 08:06:17,600.0,21.6,36.0,878.5
Aranet4 272D2,2024-07-20 08:11:17,551.0,21.6,36.0,878.5
Aranet4 272D2,2024-07-20 08:16:17,463.0,21.5,35.0,878.7
Aranet4 272D2,2024-07-20 08:21:17,418.0,21.5,34.0,878.6
Aranet4 272D2,2024-07-20 08:26:17,407.0,21.4,34.0,878.7
Aranet4 272D2,2024-07-20 08:31:17,393.0,21.5,34.0,878.7
Aranet4 272D2,2024-07-20 08:36:17,399.0,21.5,33.0,878.7
Aranet4 272D2,2024-07-20 08:41:17,387.0,21.5,33.0,878.8
Aranet4 272D2,2024-07-20 08:46:17,380.0,21.5,33.0,878.8
Aranet4 272D2,2024-07-20 08:51:17,390.0,21.6,33.0,878.8
Aranet4 272D2,2024-07-20 08:56:17,405.0,21.6,33.0,878.8
Aranet4 272D2,2024-07-20 09:01:17,418.0,21.6,32.0,879.0
Aranet4 272D2,2024-07-20 09:06:17,408.0,21.7,32.0,879.0
Aranet4 272D2,2024-07-20 09:11:17,418.0,21.8,32.0,879.0
Aranet4 272D2,2024-07-20 09:16:17,401.0,21.8,31.0,879.1
Aranet4 272D2,2024-07-20 09:21:17,395.0,21.9,31.0,879.1
Aranet4 272D2,2024-07-20 09:26:17,394.0,21.8,31.0,879.2
Aranet4 272D2,2024-07-20 09:31:17,429.0,21.9,32.0,879.1
Aranet4 272D2,2024-07-20 09:36:17,423.0,22.0,32.0,879.2
Aranet4 272D2,2024-07-20 09:41:17,414.0,22.0,31.0,879.3
Aranet4 272D2,2024-07-20 09:46:17,426.0,22.0,31.0,879.2
Aranet4 272D2,2024-07-20 09:51:17,419.0,22.0,31.0,879.3
Aranet4 272D2,2024-07-20 09:56:17,408.0,22.1,31.0,879.2
Aranet4 272D2,2024-07-20 10:01:17,475.0,22.1,32.0,879.2
Aranet4 272D2,2024-07-20 10:06:17,468.0,22.2,31.0,879.1
Aranet4 272D2,2024-07-20 10:11:17,452.0,22.2,31.0,879.1
Aranet4 272D2,2024-07-20 10:16:17,471.0,22.2,32.0,879.1
Aranet4 272D2,2024-07-20 10:21:17,463.0,22.3,32.0,879.2
Aranet4 272D2,2024-07-20 10:26:17,478.0,22.3,32.0,879.1
Aranet4 272D2,2024-07-20 10:31:17,506.0,22.4,32.0,879.1
Aranet4 272D2,2024-07-20 10:36:17,559.0,22.4,32.0,879.1
Aranet4 272D2,2024-07-20 10:41:17,573.0,22.5,32.0,879.0
Aranet4 272D2,2024-07-20 10:46:17,552.0,22.5,32.0,879.0
Aranet4 272D2,2024-07-20 10:51:17,591.0,22.6,32.0,878.9
Aranet4 272D2,2024-07-20 10:56:17,531.0,22.6,32.0,878.9
Aranet4 272D2,2024-07-20 11:01:18,506.0,22.7,31.0,878.9
Aranet4 272D2,2024-07-20 11:06:18,519.0,22.7,31.0,878.8
Aranet4 272D2,2024-07-20 11:11:18,514.0,22.8,31.0,878.8
Aranet4 272D2,2024-07-20 11:16:18,524.0,22.9,31.0,878.7
Aranet4 272D2,2024-07-20 11:21:18,491.0,22.9,31.0,878.7
Aranet4 272D2,2024-07-20 11:26:18,560.0,22.9,31.0,878.6
Aranet4 272D2,2024-07-20 11:31:18,546.0,23.0,31.0,878.6
Aranet4 272D2,2024-07-20 11:36:18,477.0,23.0,29.0,878.5
Aranet4 272D2,2024-07-20 11:41:18,474.0,23.0,30.0,878.4
Aranet4 272D2,2024-07-20 11:46:18,487.0,23.0,29.0,878.3
Aranet4 272D2,2024-07-20 11:51:18,506.0,23.1,30.0,878.2
Aranet4 272D2,2024-07-20 11:56:18,573.0,23.1,31.0,878.2
Aranet4 272D2,2024-07-20 12:01:18,563.0,23.1,31.0,878.1
Aranet4 272D2,2024-07-20 12:06:18,529.0,23.1,30.0,878.1
Aranet4 272D2,2024-07-20 12:11:18,516.0,23.1,30.0,878.0
Aranet4 272D2,2024-07-20 12:16:18,569.0,23.2,30.0,877.9
Aranet4 272D2,2024-07-20 12:21:18,497.0,23.2,30.0,877.8
Aranet4 272D2,2024-07-20 12:26:18,493.0,23.3,29.0,877.7
Aranet4 272D2,2024-07-20 12:31:18,480.0,23.3,29.0,877.8
Aranet4 272D2,2024-07-20 12:36:18,509.0,23.3,29.0,877.7
Aranet4 272D2,2024-07-20 12:41:18,518.0,23.3,29.0,877.5
Aranet4 272D2,2024-07-20 12:46:18,481.0,23.4,28.0,877.5
Aranet4 272D2,2024-07-20 12:51:18,479.0,23.4,28.0,877.3
Aranet4 272D2,2024-07-20 12:56:18,455.0,23.4,27.0,877.2
Aranet4 272D2,2024-07-20 13:01:18,472.0,23.5,27.0,877.1
Aranet4 272D2,2024-07-20 13:06:18,480.0,23.5,27.0,877.1
Aranet4 272D2,2024-07-20 13:11:18,493.0,23.6,27.0,877.0
Aranet4 272D2,2024-07-20 13:16:18,463.0,23.6,27.0,876.9
Aranet4 272D2,2024-07-20 13:21:18,503.0,23.6,27.0,876.9
Aranet4 272D2,2024-07-20 13:26:18,520.0,23.6,27.0,876.8
Aranet4 272D2,2024-07-20 13:31:18,477.0,23.7,27.0,876.7
Aranet4 272D2,2024-07-20 13:36:18,513.0,23.7,27.0,876.6
Aranet4 272D2,2024-07-20 13:41:18,510.0,23.7,28.0,876.5
Aranet4 272D2,2024-07-20 13:46:18,542.0,23.7,28.0,876.4
Aranet4 272D2,2024-07-20 13:51:18,445.0,23.8,27.0,876.5
Aranet4 272D2,2024-07-20 13:56:18,421.0,23.8,27.0,876.4
Aranet4 272D2,2024-07-20 14:01:18,469.0,23.8,28.0,876.2
Aranet4 272D2,2024-07-20 14:06:18,450.0,23.8,27.0,876.1
Aranet4 272D2,2024-07-20 14:11:18,400.0,23.9,27.0,876.1
Aranet4 272D2,2024-07-20 14:16:18,422.0,23.9,27.0,876.0
Aranet4 272D2,2024-07-20 14:21:18,430.0,23.8,27.0,876.0
Aranet4 272D2,2024-07-20 14:26:18,436.0,23.9,27.0,875.8
Aranet4 272D2,2024-07-20 14:31:18,467.0,23.9,27.0,875.7
Aranet4 272D2,2024-07-20 14:36:18,428.0,23.9,27.0,875.8
Aranet4 272D2,2024-07-20 14:41:18,461.0,24.0,27.0,875.8
Aranet4 272D2,2024-07-20 14:46:18,472.0,24.0,27.0,875.6
Aranet4 272D2,2024-07-20 14:51:18,478.0,24.0,28.0,875.6
Aranet4 272D2,2024-07-20 14:56:18,461.0,24.0,28.0,875.6
Aranet4 272D2,2024-07-20 15:01:18,390.0,24.1,27.0,875.6
Aranet4 272D2,2024-07-20 15:06:18,424.0,24.1,27.0,875.7
Aranet4 272D2,2024-07-20 15:11:18,455.0,24.2,28.0,875.6
Aranet4 272D2,2024-07-20 15:16:18,449.0,24.3,27.0,875.6
Aranet4 272D2,2024-07-20 15:21:18,473.0,24.3,28.0,875.6
Aranet4 272D2,2024-07-20 15:26:18,446.0,24.3,27.0,875.6
Aranet4 272D2,2024-07-20 15:31:18,433.0,24.3,27.0,875.6
Aranet4 272D2,2024-07-20 15:36:18,408.0,24.2,27.0,875.7
Aranet4 272D2,2024-07-20 15:41:18,419.0,24.3,27.0,875.6
Aranet4 272D2,2024-07-20 15:46:18,424.0,24.3,27.0,875.6
Aranet4 272D2,2024-07-20 15:51:18,427.0,24.3,27.0,875.7
Aranet4 272D2,2024-07-20 15:56:18,406.0,24.3,27.0,875.6
Aranet4 272D2,2024-07-20 16:01:18,425.0,24.3,26.0,875.7
Aranet4 272D2,2024-07-20 16:06:18,406.0,24.3,26.0,875.7
Aranet4 272D2,2024-07-20 16:11:18,389.0,24.3,26.0,875.7
Aranet4 272D2,2024-07-20 16:16:18,412.0,24.3,26.0,875.8
Aranet4 272D2,2024-07-20 16:21:18,408.0,24.3,26.0,875.7
Aranet4 272D2,2024-07-20 16:26:18,386.0,24.3,25.0,875.7
Aranet4 272D2,2024-07-20 16:31:18,367.0,24.3,25.0,875.8
Aranet4 272D2,2024-07-20 16:36:18,375.0,24.3,25.0,875.8
Aranet4 272D2,2024-07-20 16:41:18,357.0,24.3,25.0,875.9
Aranet4 272D2,2024-07-20 16:46:18,368.0,24.3,25.0,875.8
Aranet4 272D2,2024-07-20 16:51:18,389.0,24.3,25.0,875.8
Aranet4 272D2,2024-07-20 16:56:18,374.0,24.3,25.0,875.9
Aranet4 272D2,2024-07-20 17:01:18,387.0,24.3,25.0,876.1
Aranet4 272D2,2024-07-20 17:06:18,372.0,24.2,25.0,875.9
Aranet4 272D2,2024-07-20 17:11:18,377.0,24.2,25.0,875.9
Aranet4 272D2,2024-07-20 17:16:18,370.0,24.2,25.0,875.9
Aranet4 272D2,2024-07-20 17:21:18,373.0,24.2,25.0,876.0
Aranet4 272D2,2024-07-20 17:26:18,371.0,24.1,25.0,876.0
Aranet4 272D2,2024-07-20 17:31:18,378.0,24.1,26.0,876.0
Aranet4 272D2,2024-07-20 17:36:18,383.0,24.1,26.0,876.2
Aranet4 272D2,2024-07-20 17:41:18,371.0,24.1,26.0,876.1
Aranet4 272D2,2024-07-20 17:46:18,374.0,24.1,26.0,876.3
Aranet4 272D2,2024-07-20 17:51:18,394.0,24.0,26.0,876.4
Aranet4 272D2,2024-07-20 17:56:18,400.0,24.0,26.0,876.3
Aranet4 272D2,2024-07-21 06:01:17,398.0,21.5,30.0,877.8
Aranet4 272D2,2024-07-21 06:06:17,409.0,21.6,30.0,877.9
Aranet4 272D2,2024-07-21 06:11:17,420.0,21.6,31.0,877.8
Aranet4 272D2,2024-07-21 06:16:17,439.0,21.6,31.0,877.7
Aranet4 272D2,2024-07-21 06:21:17,472.0,21.6,31.0,878.0
Aranet4 272D2,2024-07-21 06:26:17,481.0,21.7,31.0,877.8
Aranet4 272D2,2024-07-21 06:31:17,483.0,21.7,31.0,878.0
Aranet4 272D2,2024-07-21 06:36:17,494.0,21.7,32.0,877.9
Aranet4 272D2,2024-07-21 06:41:17,519.0,21.7,32.0,877.9
Aranet4 272D2,2024-07-21 06:46:17,531.0,21.8,32.0,878.0
Aranet4 272D2,2024-07-21 06:51:17,504.0,21.8,32.0,878.1
Aranet4 272D2,2024-07-21 06:56:17,493.0,21.7,32.0,878.1
Aranet4 272D2,2024-07-21 07:01:17,502.0,21.7,32.0,878.2
Aranet4 272D2,2024-07-21 07:06:17,513.0,21.7,32.0,878.3
Aranet4 272D2,2024-07-21 07:11:17,523.0,21.7,33.0,878.4
Aranet4 272D2,2024-07-21 07:16:17,524.0,21.7,33.0,878.3
Aranet4 272D2,2024-07-21 07:21:17,525.0,21.6,33.0,878.4
Aranet4 272D2,2024-07-21 07:26:17,513.0,21.6,33.0,878.4
Aranet4 272D2,2024-07-21 07:31:17,546.0,21.7,33.0,878.6
Aranet4 272D2,2024-07-21 07:36:17,539.0,21.7,33.0,878.6
Aranet4 272D2,2024-07-21 07:41:17,548.0,21.8,33.0,878.5
Aranet4 272D2,2024-07-21 07:46:17,535.0,21.8,33.0,878.6
Aranet4 272D2,2024-07-21 07:51:17,522.0,21.8,33.0,878.7
Aranet4 272D2,2024-07-21 07:56:17,493.0,21.8,33.0,878.7
Aranet4 272D2,2024-07-21 08:01:17,449.0,21.8,33.0,878.8
